p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
5,136,15,15.136.a.a,44,1,-34,0,34,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.a,44,1,-29,1,30,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.a,44,1,-11,1,12,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.a,44,1,-32,0,32,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.a,44,1,-21,3,24,2:[1:4];7:[1:4],1,2
5,136,15,15.136.a.a,44,1,-2,2,4,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.a,44,1,-43,2,45,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.a,44,1,-43,2,45,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.a,44,1,-8,4,12,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.a,44,1,-15,4,19,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.a,44,1,-35,4,39,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.a,44,1,-28,3,31,2:[1:4];7:[1:4],1,1
3,136,15,15.136.a.c,8,-1,-32,-1,31,2:[1:0],1,1
3,136,15,15.136.a.c,8,-1,-28,-1,27,2:[1:0],1,1
3,136,15,15.136.a.c,8,-1,-16,1,17,2:[1:0],1,1
3,136,15,15.136.a.c,8,-1,-7,1,8,2:[1:0],1,1
3,136,15,15.136.a.c,8,-1,-21,-1,20,2:[1:0],1,1
3,136,15,15.136.a.c,8,-1,0,2,2,2:[1:0],1,1
3,136,15,15.136.a.c,8,-1,-34,-2,32,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-26,-2,24,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-18,-2,16,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-5,-1,4,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-30,0,30,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-13,2,15,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-13,8,21,2:[1:1],1,2
3,136,15,15.136.a.c,8,-1,-30,6,36,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-30,6,36,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-21,5,26,2:[1:1],1,2
3,136,15,15.136.a.c,8,-1,-2,6,8,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-17,8,25,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-6,12,18,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-33,6,39,2:[1:1],1,1
3,136,15,15.136.a.c,8,-1,-27,6,33,2:[1:1],1,1
5,136,15,15.136.a.c,8,-1,-25,-1,24,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-46,0,46,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-38,-1,37,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-18,0,18,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-4,0,4,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-2,-2,0,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-43,-2,41,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-21,-1,20,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-14,0,14,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-9,-1,8,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-34,-2,32,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-29,-1,28,2:[1:3];7:[1:0],1,1
5,136,15,15.136.a.c,8,-1,-11,1,12,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.c,8,-1,-32,0,32,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.c,8,-1,-21,3,24,2:[1:4];7:[1:4],1,2
5,136,15,15.136.a.c,8,-1,-2,2,4,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.c,8,-1,-43,2,45,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.c,8,-1,-43,2,45,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.c,8,-1,-8,4,12,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.c,8,-1,-15,4,19,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.c,8,-1,-35,4,39,2:[1:4];7:[1:4],1,1
5,136,15,15.136.a.c,8,-1,-28,3,31,2:[1:4];7:[1:4],1,1
3,136,15,15.136.a.d,1,1,-18,-3,15,2:[1:0],1,1
3,136,15,15.136.a.d,1,1,-5,-2,3,2:[1:0],1,1
3,136,15,15.136.a.d,1,1,-34,-3,31,2:[1:0],1,1
3,136,15,15.136.a.d,1,1,-26,-3,23,2:[1:0],1,1
3,136,15,15.136.a.d,1,1,-30,-1,29,2:[1:0],1,1
3,136,15,15.136.a.d,1,1,-13,1,14,2:[1:0],1,1
3,136,15,15.136.a.d,1,1,-16,-1,15,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-7,-1,6,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-32,-3,29,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-28,-3,25,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-21,-3,18,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,0,0,0,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-30,-1,29,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-13,1,14,2:[1:2],1,2
3,136,15,15.136.a.d,1,1,-30,-1,29,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-21,-1,20,2:[1:2],1,2
3,136,15,15.136.a.d,1,1,-2,0,2,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-27,-3,24,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-33,-3,30,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-17,-3,14,2:[1:2],1,1
3,136,15,15.136.a.d,1,1,-6,-2,4,2:[1:2],1,1
5,136,15,15.136.a.d,1,1,-43,-2,41,2:[1:1];7:[1:1],1,1
5,136,15,15.136.a.d,1,1,-2,-2,0,2:[1:1];7:[1:1],1,1
5,136,15,15.136.a.d,1,1,-21,-1,20,2:[1:1];7:[1:1],1,1
5,136,15,15.136.a.d,1,1,-38,0,38,2:[1:1];7:[1:1],1,1
5,136,15,15.136.a.d,1,1,-46,1,47,2:[1:1];7:[1:1],1,1
5,136,15,15.136.a.d,1,1,-25,0,25,2:[1:1];7:[1:1],1,1
5,136,15,15.136.a.d,1,1,-4,1,5,2:[1:1];7:[1:1],1,1
5,136,15,15.136.a.d,1,1,-18,2,20,2:[1:1];7:[1:1],1,1
5,136,15,15.136.a.d,1,1,-32,-2,30,2:[1:1];7:[1:1],1,2
5,136,15,15.136.a.d,1,1,-11,-1,10,2:[1:1];7:[1:1],2,1
5,136,15,15.136.a.d,1,1,-8,1,9,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-28,0,28,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-35,0,35,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-15,1,16,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-3,-1,2,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-39,-2,37,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-24,-2,22,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-19,-1,18,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-45,-2,43,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-32,-2,30,2:[1:2];7:[1:0],1,1
5,136,15,15.136.a.d,1,1,-11,-1,10,2:[1:2];7:[1:0],1,1
3,138,15,15.138.a.b,44,-1,-30,1,31,2:[1:0],1,1
3,138,15,15.138.a.b,44,-1,-13,3,16,2:[1:0],1,1
3,138,15,15.138.a.b,44,-1,-24,-1,23,2:[1:0],1,1
3,138,15,15.138.a.b,44,-1,-36,-1,35,2:[1:0],1,1
3,138,15,15.138.a.b,44,-1,-19,-1,18,2:[1:0],1,1
3,138,15,15.138.a.b,44,-1,-4,0,4,2:[1:0],1,1
3,138,15,15.138.a.b,44,-1,-10,2,12,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-29,0,29,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-31,0,31,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-15,2,17,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-21,2,23,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-16,-3,13,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-7,-1,6,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-32,-3,29,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-28,-3,25,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,0,1,1,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-21,-2,19,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-34,-3,31,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-26,-3,23,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-5,-2,3,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-18,-3,15,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-30,-1,29,2:[1:2],1,1
3,138,15,15.138.a.b,44,-1,-13,1,14,2:[1:2],1,1
5,138,15,15.138.a.b,13,-1,-30,0,30,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-10,1,11,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-12,1,13,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-33,0,33,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-21,3,24,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-43,2,45,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-18,2,20,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-46,2,48,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-4,2,6,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-38,1,39,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-25,1,26,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.b,13,-1,-11,-1,10,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-32,-2,30,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-27,0,27,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-36,0,36,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-7,1,8,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-48,1,49,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-16,1,17,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-3,0,3,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-24,-1,23,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-45,-1,44,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-39,-1,38,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.b,13,-1,-19,0,19,2:[1:3];7:[1:3],1,1
3,138,15,15.138.a.c,1,1,-30,-1,29,2:[1:0],1,1
3,138,15,15.138.a.c,1,1,-13,1,14,2:[1:0],1,1
3,138,15,15.138.a.c,1,1,-24,-3,21,2:[1:0],1,1
3,138,15,15.138.a.c,1,1,-36,-3,33,2:[1:0],1,1
3,138,15,15.138.a.c,1,1,-19,-3,16,2:[1:0],1,1
3,138,15,15.138.a.c,1,1,-4,-2,2,2:[1:0],1,1
3,138,15,15.138.a.c,1,1,-10,0,10,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-29,-2,27,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-31,-2,29,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-15,0,15,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-21,-2,19,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-1,0,1,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-16,-3,13,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-7,-1,6,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-32,-3,29,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-28,-3,25,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-21,0,21,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-34,-3,31,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-26,-3,23,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-5,-2,3,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-18,-3,15,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-30,-1,29,2:[1:2],1,1
3,138,15,15.138.a.c,1,1,-13,1,14,2:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-17,1,18,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-26,0,26,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-37,0,37,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-6,1,7,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-47,1,48,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-43,-1,42,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-21,0,21,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-2,-1,1,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-29,0,29,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-34,0,34,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-14,1,15,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-9,0,9,2:[1:2];7:[1:2],1,1
5,138,15,15.138.a.c,8,-1,-44,0,44,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-23,0,23,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-2,1,3,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-20,1,21,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-42,0,42,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-8,2,10,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-35,1,36,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-28,1,29,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-15,2,17,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-32,-1,31,2:[1:4];7:[1:0],1,1
5,138,15,15.138.a.c,8,-1,-11,0,11,2:[1:4];7:[1:0],1,1
3,138,15,15.138.a.d,8,-1,-21,-1,20,2:[1:0],1,1
3,138,15,15.138.a.d,8,-1,-1,1,2,2:[1:0],1,1
3,138,15,15.138.a.d,8,-1,-15,2,17,2:[1:0],1,1
3,138,15,15.138.a.d,8,-1,-10,1,11,2:[1:0],1,1
3,138,15,15.138.a.d,8,-1,-31,0,31,2:[1:0],1,1
3,138,15,15.138.a.d,8,-1,-29,0,29,2:[1:0],1,1
3,138,15,15.138.a.d,8,-1,-30,-1,29,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-13,1,14,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-34,-3,31,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-26,-3,23,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-18,-3,15,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-5,-2,3,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-30,-1,29,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-13,1,14,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-4,-2,2,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-36,-3,33,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-24,-3,21,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-19,-3,16,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,0,0,0,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-21,-3,18,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-28,-3,25,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-32,-3,29,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-7,-1,6,2:[1:1],1,1
3,138,15,15.138.a.d,8,-1,-16,-1,15,2:[1:1],1,1
5,138,15,15.138.a.d,1,1,-30,-2,28,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-10,-1,9,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-12,-1,11,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-33,-2,31,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-21,-1,20,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-43,-2,41,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-2,-2,0,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-18,0,18,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-46,0,46,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-4,0,4,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-38,-1,37,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-25,-1,24,2:[1:1];7:[1:0],1,1
5,138,15,15.138.a.d,1,1,-11,-1,10,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-32,-2,30,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-27,0,27,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-36,0,36,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-7,1,8,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-48,1,49,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-16,1,17,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-3,0,3,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-24,-1,23,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-45,-1,44,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-39,-1,38,2:[1:3];7:[1:3],1,1
5,138,15,15.138.a.d,1,1,-19,0,19,2:[1:3];7:[1:3],1,1
3,124,15,15.124.a.b,44,-1,-30,1,31,2:[1:0],1,1
3,124,15,15.124.a.b,44,-1,-11,3,14,2:[1:0],1,1
3,124,15,15.124.a.b,44,-1,-19,3,22,2:[1:0],1,1
3,124,15,15.124.a.b,44,-1,-4,3,7,2:[1:0],1,1
3,124,15,15.124.a.b,44,-1,-24,1,25,2:[1:0],1,1
3,124,15,15.124.a.b,44,-1,-29,1,30,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-31,1,32,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-15,3,18,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-9,3,12,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-22,4,26,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-3,1,4,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-20,1,21,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-23,-1,22,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-26,0,26,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-17,2,19,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-7,2,9,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-14,1,15,2:[1:2],1,1
3,124,15,15.124.a.b,44,-1,-30,-1,29,2:[1:2],1,2
3,124,15,15.124.a.b,44,-1,-10,1,11,2:[1:2],1,1
5,124,15,15.124.a.b,44,1,-32,2,34,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-12,4,16,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-6,2,8,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-27,2,29,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-36,1,37,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-16,2,18,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-3,3,6,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-39,3,42,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-23,3,26,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-19,3,22,2:[1:1];7:[1:1],1,1
5,124,15,15.124.a.b,44,1,-41,3,44,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-21,3,24,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-4,2,6,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-18,2,20,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-38,0,38,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-24,2,26,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-33,1,34,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-10,3,13,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-13,3,16,2:[1:2];7:[1:0],1,1
5,124,15,15.124.a.b,44,1,-31,1,32,2:[1:2];7:[1:0],1,1
3,140,15,15.140.a.b,13,1,-34,5,39,2:[1:0],1,1
3,140,15,15.140.a.b,13,1,-26,5,31,2:[1:0],1,1
3,140,15,15.140.a.b,13,1,-5,6,11,2:[1:0],1,1
3,140,15,15.140.a.b,13,1,-18,5,23,2:[1:0],1,1
3,140,15,15.140.a.b,13,1,-13,9,22,2:[1:0],1,1
3,140,15,15.140.a.b,13,1,-30,7,37,2:[1:0],1,1
3,140,15,15.140.a.b,13,1,-13,4,17,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-30,2,32,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-24,0,24,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-36,0,36,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-19,1,20,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-4,2,6,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-21,2,23,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-32,-1,31,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-28,-1,27,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-16,-1,15,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-7,1,8,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-15,2,17,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-10,2,12,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-29,0,29,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-31,0,31,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-21,0,21,2:[1:1],1,1
3,140,15,15.140.a.b,13,1,-1,2,3,2:[1:1],1,1
5,140,15,15.140.a.b,13,-1,-23,-1,22,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-42,-1,41,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-1,1,2,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-44,-1,43,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-20,0,20,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-27,-1,26,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-7,-1,6,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-16,0,16,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-36,-1,35,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-48,0,48,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-11,-1,10,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-32,-2,30,2:[1:3];7:[1:0],1,1
5,140,15,15.140.a.b,13,-1,-10,1,11,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-33,0,33,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-30,0,30,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-12,1,13,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-38,0,38,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-18,1,19,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-4,1,5,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-25,0,25,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-46,0,46,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-43,2,45,2:[1:4];7:[1:4],1,1
5,140,15,15.140.a.b,13,-1,-22,2,24,2:[1:4];7:[1:4],1,1
3,146,15,15.146.a.a,13,1,-21,9,30,2:[1:0],1,1
3,146,15,15.146.a.a,13,1,-10,8,18,2:[1:0],1,1
3,146,15,15.146.a.a,13,1,-31,7,38,2:[1:0],1,1
3,146,15,15.146.a.a,13,1,-29,7,36,2:[1:0],1,1
3,146,15,15.146.a.a,13,1,-15,7,22,2:[1:0],1,1
3,146,15,15.146.a.a,13,1,-22,3,25,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-38,3,41,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-15,2,17,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-29,2,31,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-31,2,33,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-10,3,13,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-30,1,31,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-13,1,14,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-12,2,14,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-30,1,31,2:[1:1],1,1
3,146,15,15.146.a.a,13,1,-19,2,21,2:[1:1],2,1
3,146,15,15.146.a.a,13,1,-4,3,7,2:[1:1],2,1
3,146,15,15.146.a.a,13,1,-36,1,37,2:[1:1],2,1
3,146,15,15.146.a.a,13,1,-24,1,25,2:[1:1],2,1
5,146,15,15.146.a.a,44,1,-11,4,15,2:[1:2];7:[1:2],2,1
5,146,15,15.146.a.a,44,1,-31,4,35,2:[1:2];7:[1:2],1,2
5,146,15,15.146.a.a,44,1,-40,2,42,2:[1:2];7:[1:2],1,1
5,146,15,15.146.a.a,44,1,-5,2,7,2:[1:2];7:[1:2],1,1
