p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
11,11,146,11.146.a.b,-55,0,55,5,1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,142,11.142.a.b,-46,1,47,5,1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
11,11,148,11.148.a.b,-28,1,29,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-49,2,51,5,1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,142,11.142.a.b,-17,0,17,5,1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
11,11,148,11.148.a.b,-33,0,33,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-38,0,38,5,1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,142,11.142.a.b,-48,1,49,5,1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
11,11,142,11.142.a.b,-24,1,25,5,1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
11,11,148,11.148.a.b,-18,0,18,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-16,0,16,5,1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,148,11.148.a.b,-44,1,45,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-56,0,56,5,1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,148,11.148.a.b,-8,1,9,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-47,2,49,5,1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,148,11.148.a.b,-57,-1,56,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-5,1,6,5,1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,146,11.146.a.b,-26,2,28,5,1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,148,11.148.a.b,-55,-1,54,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-36,0,36,5,1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,148,11.148.a.b,-2,1,3,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-47,1,48,5,1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-49,1,50,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-56,-1,55,5,1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-13,0,13,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-16,-1,15,5,1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-38,0,38,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-36,-1,35,5,1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-23,1,24,-3,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,146,11.146.a.b,-26,1,27,5,1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-56,0,56,-3,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,146,11.146.a.b,-5,0,5,5,1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-5,1,6,-3,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,146,11.146.a.b,-43,1,44,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-26,2,28,-3,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,146,11.146.a.b,-21,1,22,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-47,2,49,-3,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,146,11.146.a.b,-29,1,30,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-36,0,36,-3,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,146,11.146.a.b,-19,1,20,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-15,1,16,-3,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,146,11.146.a.b,-9,1,10,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-56,0,56,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,2
11,11,146,11.146.a.b,-39,0,39,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-7,1,8,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-1,1,2,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-17,0,17,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-50,1,51,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-48,2,50,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-32,0,32,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-46,2,48,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-58,-1,57,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-4,1,5,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-54,-1,53,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-37,0,37,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-11,1,12,5,1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,148,11.148.a.b,-27,1,28,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-46,1,47,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-34,0,34,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-3,1,4,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-14,0,14,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-24,1,25,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-24,1,25,-3,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-7,1,8,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-10,0,10,-3,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-56,-1,55,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,2
11,11,148,11.148.a.b,-20,0,20,-3,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-17,0,17,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-42,-1,41,-3,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-48,1,49,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-1,-1,0,-3,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-37,-1,36,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-60,-1,59,-3,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-27,1,28,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-52,-1,51,-3,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-14,0,14,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-30,0,30,-3,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,146,11.146.a.b,-35,-1,34,5,1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-36,0,36,-3,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-10,0,10,5,1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-47,2,49,-3,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-52,-1,51,5,1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-26,2,28,-3,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-60,-1,59,5,1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-5,1,6,-3,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-30,0,30,5,1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-56,0,56,-3,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-20,0,20,5,1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-15,1,16,-3,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-40,0,40,5,1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-1,1,2,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-1,-1,0,5,1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,148,11.148.a.b,-50,0,50,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-1,1,2,5,1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,148,11.148.a.b,-32,0,32,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-40,2,42,5,1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,146,11.146.a.b,-20,2,22,5,1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,148,11.148.a.b,-22,1,23,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-30,4,34,5,1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,148,11.148.a.b,-43,1,44,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-60,1,61,5,1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,148,11.148.a.b,-19,1,20,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-52,1,53,5,1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,148,11.148.a.b,-29,1,30,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,146,11.146.a.b,-10,2,12,5,1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,148,11.148.a.b,-59,0,59,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,148,11.148.a.b,-53,0,53,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,148,11.148.a.b,-11,1,12,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,148,11.148.a.b,-39,0,39,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,148,11.148.a.b,-9,1,10,-3,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,148,11.148.a.b,-1,0,1,-3,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,148,11.148.a.b,-42,1,43,-3,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,148,11.148.a.b,-20,1,21,-3,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,148,11.148.a.b,-10,1,11,-3,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,148,11.148.a.b,-30,1,31,-3,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,148,11.148.a.b,-52,0,52,-3,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,148,11.148.a.b,-60,0,60,-3,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,158,11.158.a.a,-28,1,29,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-23,1,24,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-39,2,41,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-13,2,15,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-62,1,63,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-50,1,51,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-3,2,5,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-54,1,55,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-58,1,59,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-7,2,9,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-44,1,45,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-18,2,20,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-33,2,35,8,-1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,158,11.158.a.a,-42,2,44,8,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,158,11.158.a.a,-52,2,54,8,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,158,11.158.a.a,-60,2,62,8,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,158,11.158.a.a,-31,2,33,8,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,158,11.158.a.a,-10,2,12,8,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,158,11.158.a.a,-21,2,23,8,-1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,158,11.158.a.a,-61,1,62,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-2,1,3,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-51,1,52,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-41,1,42,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-9,0,9,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-53,1,54,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-12,1,13,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-59,1,60,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-29,0,29,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-19,1,20,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-43,1,44,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-22,0,22,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-32,1,33,8,-1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-65,-1,64,8,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-47,-1,46,8,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-35,1,36,8,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-15,1,16,8,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-56,1,57,8,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-5,1,6,8,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-25,1,26,8,-1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,158,11.158.a.a,-21,2,23,8,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-10,2,12,8,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-31,2,33,8,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-60,2,62,8,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-52,2,54,8,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-42,2,44,8,-1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-57,3,60,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-6,3,9,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-55,3,58,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-24,3,27,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-14,5,19,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-34,3,37,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-27,2,29,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-38,3,41,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-4,5,9,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-45,1,46,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-64,2,66,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-16,3,19,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-48,2,50,8,-1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,158,11.158.a.a,-15,2,17,8,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,158,11.158.a.a,-35,2,37,8,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,158,11.158.a.a,-65,0,65,8,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,158,11.158.a.a,-47,0,47,8,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,158,11.158.a.a,-25,2,27,8,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,158,11.158.a.a,-5,2,7,8,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,158,11.158.a.a,-56,2,58,8,-1,2:[1:9];3:[1:2];5:[1:9];7:[1:6],1,1
11,11,162,11.162.a.a,-28,1,29,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-13,2,15,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-57,2,59,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-55,2,57,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-18,2,20,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-23,1,24,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-49,0,49,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-63,0,63,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-8,1,9,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-33,2,35,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-39,2,41,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-2,1,3,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-44,0,44,8,-1,2:[1:0];3:[1:1];5:[1:3];7:[1:0],1,1
11,11,162,11.162.a.a,-40,1,41,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-9,1,10,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-59,1,60,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-11,1,12,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-53,1,54,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-43,-1,42,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-22,0,22,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-1,1,2,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-62,0,62,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-50,0,50,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-29,0,29,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-19,1,20,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-32,1,33,8,-1,2:[1:1];3:[1:9];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-30,2,32,8,-1,2:[1:2];3:[1:1];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-20,2,22,8,-1,2:[1:2];3:[1:1];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-10,2,12,8,-1,2:[1:2];3:[1:1];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-52,2,54,8,-1,2:[1:2];3:[1:1];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-60,2,62,8,-1,2:[1:2];3:[1:1];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-42,2,44,8,-1,2:[1:2];3:[1:1];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-47,0,47,8,-1,2:[1:3];3:[1:7];5:[1:5];7:[1:8],1,1
11,11,162,11.162.a.a,-65,0,65,8,-1,2:[1:3];3:[1:7];5:[1:5];7:[1:8],1,1
11,11,162,11.162.a.a,-5,2,7,8,-1,2:[1:3];3:[1:7];5:[1:5];7:[1:8],1,1
11,11,162,11.162.a.a,-15,2,17,8,-1,2:[1:3];3:[1:7];5:[1:5];7:[1:8],1,1
11,11,162,11.162.a.a,-26,1,27,8,-1,2:[1:3];3:[1:7];5:[1:5];7:[1:8],1,1
11,11,162,11.162.a.a,-56,2,58,8,-1,2:[1:3];3:[1:7];5:[1:5];7:[1:8],1,1
11,11,162,11.162.a.a,-37,2,39,8,-1,2:[1:3];3:[1:7];5:[1:5];7:[1:8],1,1
11,11,162,11.162.a.a,-10,2,12,8,-1,2:[1:8];3:[1:7];5:[1:5];7:[1:3],1,1
11,11,162,11.162.a.a,-20,2,22,8,-1,2:[1:8];3:[1:7];5:[1:5];7:[1:3],1,1
11,11,162,11.162.a.a,-30,2,32,8,-1,2:[1:8];3:[1:7];5:[1:5];7:[1:3],1,1
11,11,162,11.162.a.a,-42,2,44,8,-1,2:[1:8];3:[1:7];5:[1:5];7:[1:3],1,1
11,11,162,11.162.a.a,-52,2,54,8,-1,2:[1:8];3:[1:7];5:[1:5];7:[1:3],1,1
11,11,162,11.162.a.a,-60,2,62,8,-1,2:[1:8];3:[1:7];5:[1:5];7:[1:3],1,1
11,11,162,11.162.a.a,-26,-1,25,8,-1,2:[1:9];3:[1:1];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-15,1,16,8,-1,2:[1:9];3:[1:1];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-5,1,6,8,-1,2:[1:9];3:[1:1];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-65,-1,64,8,-1,2:[1:9];3:[1:1];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-47,-1,46,8,-1,2:[1:9];3:[1:1];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-37,1,38,8,-1,2:[1:9];3:[1:1];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-56,1,57,8,-1,2:[1:9];3:[1:1];5:[1:10];7:[1:9],1,1
11,11,162,11.162.a.a,-17,3,20,8,-1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-64,1,65,8,-1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-48,1,49,8,-1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-24,2,26,8,-1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
11,11,162,11.162.a.a,-27,2,29,8,-1,2:[1:10];3:[1:9];5:[1:10];7:[1:2],1,1
