p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
5,188,10,10.188.a.a,-7,-1,-40,0,40,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-3,1,4,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-45,0,45,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-59,0,59,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-16,-1,15,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-37,-1,36,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-48,-1,47,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-56,-1,55,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-28,0,28,3:[1:2];7:[1:1],1,1
5,188,10,10.188.a.a,-7,-1,-7,-1,6,3:[1:2];7:[1:1],1,1
2,186,10,10.186.a.b,21,-1,-29,0,29,3:[1:0];7:[1:0],1,1
2,186,10,10.186.a.b,21,-1,-15,2,17,3:[1:0];7:[1:0],1,1
2,186,10,10.186.a.b,21,-1,-32,-1,31,3:[1:0];7:[1:0],1,2
2,186,10,10.186.a.b,21,-1,-11,0,11,3:[1:0];7:[1:0],1,2
2,186,10,10.186.a.b,21,-1,-30,-1,29,3:[1:0];7:[1:0],1,1
2,186,10,10.186.a.b,21,-1,-13,0,13,3:[1:0];7:[1:0],1,1
2,186,10,10.186.a.b,21,-1,-45/2,-3/2,21,3:[1:0];7:[1:0],2,1
2,186,10,10.186.a.b,21,-1,-47/2,-3/2,22,3:[1:0];7:[1:0],2,1
2,186,10,10.186.a.b,21,-1,-73/2,-3/2,35,3:[1:0];7:[1:0],2,1
2,186,10,10.186.a.b,21,-1,-13/2,-1/2,6,3:[1:0];7:[1:0],2,1
5,186,10,10.186.a.b,17,-1,-21,1,22,3:[1:4];7:[1:3],1,2
5,186,10,10.186.a.b,17,-1,-43,0,43,3:[1:4];7:[1:3],2,1
5,186,10,10.186.a.b,17,-1,-61,0,61,3:[1:4];7:[1:3],2,1
5,186,10,10.186.a.b,17,-1,-2,0,2,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-33,2,35,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-11,1,12,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-52,0,52,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-54,-2,52,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-50,-2,48,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-15,-2,13,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-29,-1,28,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-36,-2,34,3:[1:4];7:[1:3],1,1
5,186,10,10.186.a.b,17,-1,-8,-2,6,3:[1:4];7:[1:3],1,1
2,194,10,10.194.a.c,13,-1,-12,5,17,3:[1:0];7:[1:0],1,2
2,194,10,10.194.a.c,13,-1,-31,3,34,3:[1:0];7:[1:0],1,2
2,194,10,10.194.a.c,13,-1,-37,2,39,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-6,4,10,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-23,3,26,3:[1:0];7:[1:0],1,2
2,194,10,10.194.a.c,13,-1,-8,6,14,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-35,4,39,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-25,5,30,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-21,5,26,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-12,6,18,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-31,4,35,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-23,4,27,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.c,13,-1,-5,4,9,3:[1:0];7:[1:0],1,1
5,194,10,10.194.a.c,1,1,-4,-1,3,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-25,0,25,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-45,-1,44,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-59,-1,58,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-41,-1,40,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-63,-1,62,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-19,-1,18,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-52,-2,50,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-32,-2,30,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-11,-1,10,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-28,1,29,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-37,0,37,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-7,0,7,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-56,0,56,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-48,0,48,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.c,1,1,-16,0,16,3:[1:4];7:[1:3],1,1
2,184,10,10.184.a.d,-7,1,-24,-2,22,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-22,-2,20,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-7,-1,6,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-36,-2,34,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-10,0,10,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-33,-1,32,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-28,0,28,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-16,2,18,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-21,-3,18,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-25,-3,22,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-8,-2,6,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-35,-3,32,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-5,-2,3,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-23,-2,21,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-31,-2,29,3:[1:0];7:[1:0],1,1
2,184,10,10.184.a.d,-7,1,-12,0,12,3:[1:0];7:[1:0],1,1
5,184,10,10.184.a.d,-11,1,-56,-1,55,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-48,-1,47,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-38,-1,37,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-17,-1,16,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-5,0,5,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-27,0,27,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-61,-1,60,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-43,-1,42,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-21,0,21,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-2,-1,1,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-30,0,30,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-14,-1,13,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-51,-1,50,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-53,-1,52,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-9,-1,8,3:[1:2];7:[1:1],1,1
5,184,10,10.184.a.d,-11,1,-35,1,36,3:[1:2];7:[1:1],1,1
2,180,10,10.180.a.d,-7,1,-31,-3,28,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-12,-1,11,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-5,-3,2,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-23,-3,20,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-17,2,19,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-27,0,27,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-9,0,9,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-34,-1,33,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-22,-2,20,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-24,-2,22,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-7,-1,6,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-36,-3,33,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-28,-1,27,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-16,1,17,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-10,-1,9,3:[1:0];7:[1:0],1,1
2,180,10,10.180.a.d,-7,1,-33,-2,31,3:[1:0];7:[1:0],1,1
5,180,10,10.180.a.d,-11,1,-52,-1,51,3:[1:3];7:[1:4],1,2
5,180,10,10.180.a.d,-11,1,-13,-1,12,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-32,1,33,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-34,1,35,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-10,-1,9,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-2,-1,1,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-21,0,21,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-61,-2,59,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-43,-2,41,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-24,0,24,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-4,0,4,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-18,0,18,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-39,-2,37,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-47,-2,45,3:[1:3];7:[1:4],1,1
5,180,10,10.180.a.d,-11,1,-57,-2,55,3:[1:3];7:[1:4],1,1
2,196,10,10.196.a.c,-39,1,-35,8,43,3:[1:0];7:[1:0],2,1
2,196,10,10.196.a.c,-39,1,-8,10,18,3:[1:0];7:[1:0],2,1
2,196,10,10.196.a.c,-39,1,-25,9,34,3:[1:0];7:[1:0],2,1
2,196,10,10.196.a.c,-39,1,-21,9,30,3:[1:0];7:[1:0],2,1
2,196,10,10.196.a.c,-39,1,-12,10,22,3:[1:0];7:[1:0],2,1
2,196,10,10.196.a.c,-39,1,-31,8,39,3:[1:0];7:[1:0],2,1
2,196,10,10.196.a.c,-39,1,-23,8,31,3:[1:0];7:[1:0],2,1
2,196,10,10.196.a.c,-39,1,-39,7,46,3:[1:0];7:[1:0],1,1
2,196,10,10.196.a.c,-39,1,-1,13,14,3:[1:0];7:[1:0],1,1
5,196,10,10.196.a.c,-3,-1,-46,0,46,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-58,0,58,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-26,1,27,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-5,0,5,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-18,0,18,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-64,0,64,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-40,0,40,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-11,-1,10,3:[1:3];7:[1:4],2,1
5,196,10,10.196.a.c,-3,-1,-32,-2,30,3:[1:3];7:[1:4],1,2
5,196,10,10.196.a.c,-3,-1,-52,-2,50,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-52,-2,50,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-43,1,44,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-61,1,62,3:[1:3];7:[1:4],1,1
5,196,10,10.196.a.c,-3,-1,-23,1,24,3:[1:3];7:[1:4],1,1
2,192,10,10.192.a.b,-11,-1,-29,2,31,3:[1:0];7:[1:0],1,1
2,192,10,10.192.a.b,-11,-1,-15,4,19,3:[1:0];7:[1:0],1,1
2,192,10,10.192.a.b,-11,-1,-11,2,13,3:[1:0];7:[1:0],1,2
2,192,10,10.192.a.b,-11,-1,-32,1,33,3:[1:0];7:[1:0],1,2
2,192,10,10.192.a.b,-11,-1,-13,2,15,3:[1:0];7:[1:0],1,1
2,192,10,10.192.a.b,-11,-1,-30,1,31,3:[1:0];7:[1:0],1,1
2,192,10,10.192.a.b,-11,-1,-47/2,1/2,24,3:[1:0];7:[1:0],2,1
2,192,10,10.192.a.b,-11,-1,-45/2,1/2,23,3:[1:0];7:[1:0],2,1
2,192,10,10.192.a.b,-11,-1,-13/2,3/2,8,3:[1:0];7:[1:0],2,1
2,192,10,10.192.a.b,-11,-1,-73/2,1/2,37,3:[1:0];7:[1:0],2,1
5,192,10,10.192.a.b,-7,-1,-52,0,52,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-33,0,33,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-11,1,12,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-29,2,31,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-55,0,55,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-49,0,49,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-36,1,37,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-14,1,15,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-8,1,9,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-42,1,43,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-62,1,63,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-24,2,26,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-20,1,21,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-44,1,45,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-60,1,61,3:[1:3];7:[1:4],1,1
5,192,10,10.192.a.b,-7,-1,-2,2,4,3:[1:3];7:[1:4],1,1
2,198,10,10.198.a.a,17,1,-31,8,39,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-12,10,22,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-23,9,32,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-38,10,48,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-25,8,33,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-21,8,29,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-8,9,17,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-35,7,42,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-31,9,40,3:[1:0];7:[1:0],1,2
2,198,10,10.198.a.a,17,1,-12,11,23,3:[1:0];7:[1:0],1,2
2,198,10,10.198.a.a,17,1,-37,8,45,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-6,10,16,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.a,17,1,-23,9,32,3:[1:0];7:[1:0],1,2
5,198,10,10.198.a.a,21,1,-23,3,26,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-43,3,46,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-61,3,64,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-47,2,49,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-57,2,59,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-6,3,9,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-65,2,67,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-39,2,41,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-27,3,30,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-16,3,19,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-35,2,37,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-50,2,52,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-54,2,56,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-30,1,31,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-9,3,12,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.a,21,1,-13,3,16,3:[1:4];7:[1:3],1,1
2,194,10,10.194.a.b,21,-1,-16,0,16,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.b,21,-1,-29,0,29,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.b,21,-1,-11,3,14,3:[1:0];7:[1:0],1,2
2,194,10,10.194.a.b,21,-1,-32,1,33,3:[1:0];7:[1:0],1,2
2,194,10,10.194.a.b,21,-1,-13,3,16,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.b,21,-1,-30,1,31,3:[1:0];7:[1:0],1,1
2,194,10,10.194.a.b,21,-1,-45/2,3/2,24,3:[1:0];7:[1:0],2,1
2,194,10,10.194.a.b,21,-1,-47/2,3/2,25,3:[1:0];7:[1:0],2,1
2,194,10,10.194.a.b,21,-1,-73/2,1/2,37,3:[1:0];7:[1:0],2,1
2,194,10,10.194.a.b,21,-1,-13/2,5/2,9,3:[1:0];7:[1:0],2,1
5,194,10,10.194.a.b,17,-1,-4,-1,3,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-25,0,25,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-45,-1,44,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-59,-1,58,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-41,-1,40,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-63,-1,62,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-19,-1,18,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-52,-2,50,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-32,-2,30,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-11,-1,10,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-28,1,29,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-37,0,37,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-7,0,7,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-56,0,56,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-48,0,48,3:[1:4];7:[1:3],1,1
5,194,10,10.194.a.b,17,-1,-16,0,16,3:[1:4];7:[1:3],1,1
2,190,10,10.190.a.c,21,-1,-8,0,8,3:[1:0];7:[1:0],2,1
2,190,10,10.190.a.c,21,-1,-35,-2,33,3:[1:0];7:[1:0],2,1
2,190,10,10.190.a.c,21,-1,-21,-1,20,3:[1:0];7:[1:0],2,1
2,190,10,10.190.a.c,21,-1,-25,-1,24,3:[1:0];7:[1:0],2,1
2,190,10,10.190.a.c,21,-1,-23,-2,21,3:[1:0];7:[1:0],2,1
2,190,10,10.190.a.c,21,-1,-39,-3,36,3:[1:0];7:[1:0],1,1
2,190,10,10.190.a.c,21,-1,-3,1,4,3:[1:0];7:[1:0],1,1
2,190,10,10.190.a.c,21,-1,-12,0,12,3:[1:0];7:[1:0],2,1
2,190,10,10.190.a.c,21,-1,-31,-2,29,3:[1:0];7:[1:0],2,1
5,190,10,10.190.a.c,17,-1,-11,0,11,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-32,1,33,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-52,-1,51,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-20,-1,19,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-62,-1,61,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-42,-1,41,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-44,-1,43,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-60,-1,59,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-24,0,24,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-2,0,2,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-8,-1,7,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-36,-2,34,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-29,0,29,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-15,-1,14,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-50,-2,48,3:[1:1];7:[1:2],1,1
5,190,10,10.190.a.c,17,-1,-54,-2,52,3:[1:1];7:[1:2],1,1
2,202,10,10.202.a.a,17,1,-36,6,42,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-7,8,15,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-22,7,29,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-24,7,31,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-10,7,17,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-33,5,38,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-17,4,21,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-28,5,33,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-38,13,51,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-23,12,35,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-12,13,25,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-31,11,42,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-8,12,20,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-35,10,45,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-21,11,32,3:[1:0];7:[1:0],1,1
2,202,10,10.202.a.a,17,1,-25,11,36,3:[1:0];7:[1:0],1,1
5,202,10,10.202.a.a,21,1,-19,4,23,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-26,4,30,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-40,4,44,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-64,4,68,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-5,4,9,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-46,4,50,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-58,4,62,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-61,6,67,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-43,6,49,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-23,6,29,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-31,3,34,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-51,3,54,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-53,3,56,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-33,3,36,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-12,4,16,3:[1:1];7:[1:2],1,1
5,202,10,10.202.a.a,21,1,-10,4,14,3:[1:1];7:[1:2],1,1
2,198,10,10.198.a.d,1,1,-20,-2,18,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.d,1,1,-26,-2,24,3:[1:0];7:[1:0],1,2
2,198,10,10.198.a.d,1,1,-19,-3,16,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.d,1,1,-69/2,-5/2,32,3:[1:0];7:[1:0],2,1
2,198,10,10.198.a.d,1,1,-17/2,-1/2,8,3:[1:0];7:[1:0],2,1
2,198,10,10.198.a.d,1,1,-38,1,39,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.d,1,1,-23,0,23,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.d,1,1,-12,1,13,3:[1:0];7:[1:0],1,2
2,198,10,10.198.a.d,1,1,-31,-1,30,3:[1:0];7:[1:0],1,2
2,198,10,10.198.a.d,1,1,-23,-2,21,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.d,1,1,-5,-3,2,3:[1:0];7:[1:0],1,1
2,198,10,10.198.a.d,1,1,-38,-3,35,3:[1:0];7:[1:0],1,1
5,198,10,10.198.a.d,13,-1,-23,-1,22,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-43,-1,42,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-61,-1,60,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-2,-1,1,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-47,0,47,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-57,0,57,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-6,1,7,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-65,0,65,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-39,0,39,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-27,1,28,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-16,1,17,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-35,0,35,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-50,0,50,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-54,0,54,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-30,-1,29,3:[1:4];7:[1:3],1,1
5,198,10,10.198.a.d,13,-1,-9,1,10,3:[1:4];7:[1:3],1,1
