p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
3,120,21,21.120.a.b,5,-1,-9,0,9,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-22,2,24,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-8,1,9,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-27,-1,26,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-16,1,17,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-22,0,22,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-2,0,2,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-6,4,10,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-18,4,22,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-25,3,28,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-11,2,13,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-30,0,30,2:[1:1];5:[1:2],1,1
3,120,21,21.120.a.b,5,-1,-30,-3,27,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-11,-1,10,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-19,0,19,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-4,-1,3,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-24,-1,23,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-11,-1,10,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-30,-3,27,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-6,0,6,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-25,-3,22,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-18,0,18,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-22,-2,20,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-2,-2,0,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-16,-1,15,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-27,-3,24,2:[1:2];5:[1:1],1,1
3,120,21,21.120.a.b,5,-1,-8,-1,7,2:[1:2];5:[1:1],1,1
7,120,21,21.120.a.b,5,-1,-11,0,11,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.b,5,-1,-34,0,34,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.b,5,-1,-44,1,45,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.b,5,-1,-2,1,3,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.b,5,-1,-42,1,43,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.b,5,-1,-27,3,30,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.b,5,-1,-17,3,20,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.b,5,-1,-22,1,23,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.b,5,-1,-27,3,30,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.b,5,-1,-17,3,20,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.b,5,-1,-40,2,42,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.b,5,-1,-4,2,6,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.b,5,-1,-22,1,23,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.b,5,-1,-11,0,11,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.b,5,-1,-34,0,34,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.b,5,-1,-38,0,38,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,120,21,21.120.a.b,5,-1,-6,1,7,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,120,21,21.120.a.b,5,-1,-32,0,32,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,120,21,21.120.a.b,5,-1,-13,1,14,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,120,21,21.120.a.b,5,-1,-2,-1,1,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.b,5,-1,-43,0,43,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.b,5,-1,-25,2,27,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.b,5,-1,-19,2,21,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.b,5,-1,-43,2,45,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.b,5,-1,-21,0,21,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.b,5,-1,-23,0,23,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
3,124,21,21.124.a.a,13,1,-30,2,32,2:[1:1];5:[1:2],1,2
3,124,21,21.124.a.a,13,1,-14,4,18,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-10,4,14,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-7,5,12,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-17,5,22,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-26,2,28,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-20,5,25,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-3,4,7,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-23,4,27,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-30,-2,28,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-11,0,11,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-24,-2,22,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-4,0,4,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-19,0,19,2:[1:1];5:[1:2],1,1
3,124,21,21.124.a.a,13,1,-17,2,19,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-26,0,26,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-7,2,9,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-20,1,21,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-3,1,4,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-23,-1,22,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-30,-1,29,2:[1:2];5:[1:1],1,2
3,124,21,21.124.a.a,13,1,-14,1,15,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-10,1,11,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-22,4,26,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-29,1,30,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-31,1,32,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-9,3,12,2:[1:2];5:[1:1],1,1
3,124,21,21.124.a.a,13,1,-15,3,18,2:[1:2];5:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-13,1,14,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,124,21,21.124.a.a,13,-1,-32,1,33,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,124,21,21.124.a.a,13,-1,-20,3,23,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,124,21,21.124.a.a,13,-1,-24,3,27,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,124,21,21.124.a.a,13,-1,-43,3,46,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,124,21,21.124.a.a,13,-1,-7,1,8,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,124,21,21.124.a.a,13,-1,-37,1,38,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,124,21,21.124.a.a,13,-1,-43,3,46,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,124,21,21.124.a.a,13,-1,-6,2,8,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,124,21,21.124.a.a,13,-1,-38,1,39,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,124,21,21.124.a.a,13,-1,-20,2,22,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,124,21,21.124.a.a,13,-1,-24,2,26,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,124,21,21.124.a.a,13,-1,-31,1,32,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,124,21,21.124.a.a,13,-1,-14,1,15,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,124,21,21.124.a.a,13,-1,-3,0,3,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-45,0,45,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-9,-1,8,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-35,-1,34,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-41,0,41,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-45,0,45,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-3,0,3,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-41,0,41,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-29,0,29,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-22,0,22,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-16,1,17,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-22,0,22,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-34,-1,33,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-11,-1,10,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-27,1,28,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,124,21,21.124.a.a,13,-1,-17,1,18,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
3,130,21,21.130.a.a,13,1,-1,0,1,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-21,-2,19,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-9,1,10,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-15,1,16,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-29,-1,28,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-31,-1,30,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-30,4,34,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-13,6,19,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-19,5,24,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-24,3,27,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-4,5,9,2:[1:0];5:[1:0],1,1
3,130,21,21.130.a.a,13,1,-21,3,24,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-15,4,19,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-29,2,31,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-31,2,33,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-9,4,13,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-13,5,18,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-30,3,33,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-4,4,8,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-19,4,23,2:[1:0];5:[1:0],2,1
3,130,21,21.130.a.a,13,1,-24,2,26,2:[1:0];5:[1:0],2,1
7,130,21,21.130.a.a,8,1,-12,8,20,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,130,21,21.130.a.a,8,1,-32,7,39,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,130,21,21.130.a.a,8,1,-20,8,28,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,130,21,21.130.a.a,8,1,-24,8,32,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,130,21,21.130.a.a,8,1,-43,8,51,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,130,21,21.130.a.a,8,1,-37,7,44,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,130,21,21.130.a.a,8,1,-7,8,15,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,130,21,21.130.a.a,8,1,-20,3,23,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,130,21,21.130.a.a,8,1,-24,3,27,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,130,21,21.130.a.a,8,1,-14,2,16,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,130,21,21.130.a.a,8,1,-31,2,33,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,130,21,21.130.a.a,8,1,-43,3,46,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,130,21,21.130.a.a,8,1,-38,2,40,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,130,21,21.130.a.a,8,1,-6,2,8,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,130,21,21.130.a.a,8,1,-48,2,50,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,130,21,21.130.a.a,8,1,-29,0,29,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-16,0,16,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-22,3,25,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-22,3,25,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-10,2,12,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-34,1,35,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-28,0,28,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-17,1,18,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-3,2,5,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-9,2,11,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-45,2,47,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-35,1,36,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-41,2,43,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-45,2,47,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-3,2,5,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,130,21,21.130.a.a,8,1,-41,2,43,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
3,120,21,21.120.a.c,8,-1,-19,2,21,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-24,1,25,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-4,1,5,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-11,1,12,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-30,-1,29,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-9,3,12,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-15,3,18,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-29,1,30,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-31,1,32,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-22,4,26,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.c,8,-1,-17,0,17,2:[1:0];5:[1:0],2,1
3,120,21,21.120.a.c,8,-1,-7,0,7,2:[1:0];5:[1:0],2,1
3,120,21,21.120.a.c,8,-1,-26,-2,24,2:[1:0];5:[1:0],2,1
3,120,21,21.120.a.c,8,-1,-11,0,11,2:[1:0];5:[1:0],2,2
3,120,21,21.120.a.c,8,-1,-30,-2,28,2:[1:0];5:[1:0],2,1
3,120,21,21.120.a.c,8,-1,-30,-2,28,2:[1:0];5:[1:0],2,1
3,120,21,21.120.a.c,8,-1,-22,0,22,2:[1:0];5:[1:0],2,2
3,120,21,21.120.a.c,8,-1,-2,0,2,2:[1:0];5:[1:0],2,1
7,120,21,21.120.a.c,8,1,-11,0,11,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.c,8,1,-34,0,34,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.c,8,1,-44,1,45,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.c,8,1,-2,1,3,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.c,8,1,-42,1,43,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.c,8,1,-27,3,30,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.c,8,1,-17,3,20,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.c,8,1,-22,1,23,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,120,21,21.120.a.c,8,1,-27,3,30,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.c,8,1,-17,3,20,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.c,8,1,-40,2,42,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.c,8,1,-4,2,6,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.c,8,1,-22,1,23,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.c,8,1,-11,0,11,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.c,8,1,-34,0,34,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,120,21,21.120.a.c,8,1,-38,0,38,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,120,21,21.120.a.c,8,1,-6,1,7,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,120,21,21.120.a.c,8,1,-32,0,32,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,120,21,21.120.a.c,8,1,-13,1,14,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,120,21,21.120.a.c,8,1,-43,2,45,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.c,8,1,-25,2,27,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.c,8,1,-19,2,21,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.c,8,1,-43,0,43,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.c,8,1,-2,-1,1,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.c,8,1,-21,0,21,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
7,120,21,21.120.a.c,8,1,-23,0,23,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
3,122,21,21.122.a.b,8,-1,-29,1,30,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-31,1,32,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-15,3,18,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-9,3,12,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-22,4,26,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-30,0,30,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-11,2,13,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-24,2,26,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-4,2,6,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-19,3,22,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-11,2,13,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-30,0,30,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-25,0,25,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-18,3,21,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-6,3,9,2:[1:1];5:[1:2],1,1
3,122,21,21.122.a.b,8,-1,-22,2,24,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-31,-2,29,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-29,-2,27,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-9,0,9,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-15,0,15,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-16,1,17,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-8,1,9,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-27,-1,26,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-22,0,22,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-2,0,2,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-19,-1,18,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-4,-1,3,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-24,-3,21,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-30,-3,27,2:[1:2];5:[1:1],1,1
3,122,21,21.122.a.b,8,-1,-11,-1,10,2:[1:2];5:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-11,-1,10,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,122,21,21.122.a.b,13,-1,-34,-1,33,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,122,21,21.122.a.b,13,-1,-17,2,19,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,122,21,21.122.a.b,13,-1,-27,2,29,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,122,21,21.122.a.b,13,-1,-22,0,22,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,122,21,21.122.a.b,13,-1,-3,0,3,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,122,21,21.122.a.b,13,-1,-41,0,41,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,122,21,21.122.a.b,13,-1,-45,0,45,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,122,21,21.122.a.b,13,-1,-27,3,30,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,122,21,21.122.a.b,13,-1,-17,3,20,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,122,21,21.122.a.b,13,-1,-35,0,35,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,122,21,21.122.a.b,13,-1,-9,0,9,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,122,21,21.122.a.b,13,-1,-22,1,23,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,122,21,21.122.a.b,13,-1,-40,1,41,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,122,21,21.122.a.b,13,-1,-4,1,5,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,122,21,21.122.a.b,13,-1,-6,1,7,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,122,21,21.122.a.b,13,-1,-38,0,38,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,122,21,21.122.a.b,13,-1,-20,0,20,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-24,0,24,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-43,2,45,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-31,0,31,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-14,1,15,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-43,0,43,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-2,-1,1,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-19,1,20,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-25,1,26,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-32,-1,31,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,122,21,21.122.a.b,13,-1,-13,-1,12,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
3,120,21,21.120.a.d,1,1,-19,2,21,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.d,1,1,-24,1,25,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.d,1,1,-4,1,5,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.d,1,1,-11,1,12,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.d,1,1,-30,-1,29,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.d,1,1,-9,-1,8,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.d,1,1,-15,-1,14,2:[1:0];5:[1:0],1,1
3,120,21,21.120.a.d,1,1,-29,-3,26,2:[1:0];5:[1:0],1,1
