p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
5,35,66,35.66.a.d,-4,0,4,1,1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,66,35.66.a.d,-18,-1,17,1,1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,66,35.66.a.d,-2,-2,0,1,1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,66,35.66.a.d,-21,-1,20,1,1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
7,35,66,35.66.a.d,-3,0,3,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,66,35.66.a.d,-17,1,18,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,66,35.66.a.d,-10,-1,9,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,66,35.66.a.d,-22,-1,21,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,66,35.66.a.d,-11,0,11,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,66,35.66.a.d,-18,1,19,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,66,35.66.a.d,-22,-1,21,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,66,35.66.a.d,-22,-1,21,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,66,35.66.a.d,-5,1,6,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,66,35.66.a.d,-15,1,16,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,66,35.66.a.d,-1,1,2,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,66,35.66.a.d,-8,0,8,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,66,35.66.a.d,-1,0,1,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,66,35.66.a.d,-19,0,19,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,66,35.66.a.d,-14,1,15,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,66,35.66.a.d,-6,1,7,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,66,35.66.a.d,-3,1,4,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,66,35.66.a.d,-10,0,10,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,66,35.66.a.d,-22,0,22,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,66,35.66.a.d,-22,0,22,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,66,35.66.a.d,-9,0,9,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,66,35.66.a.d,-17,2,19,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],2,1
7,35,66,35.66.a.d,-4,1,5,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,66,35.66.a.d,-12,0,12,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,66,35.66.a.d,-1,-1,0,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,66,35.66.a.d,-6,0,6,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,66,35.66.a.d,-20,-1,19,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,66,35.66.a.d,-24,-1,23,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
5,35,68,35.68.a.a,-1,1,2,-19,1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.a,-20,0,20,-19,1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.a,-22,0,22,-19,1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.a,-8,-1,7,-19,1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.a,-15,-1,14,-19,1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.a,-11,2,13,-19,1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.a,-11,3,14,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.a,-20,1,21,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.a,-2,1,3,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.a,-22,1,23,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.a,-15,0,15,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.a,-8,0,8,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.a,-3,1,4,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.a,-19,1,20,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.a,-11,3,14,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.a,-6,0,6,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.a,-16,0,16,-19,1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.a,-18,1,19,-19,1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.a,-4,2,6,-19,1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.a,-10,1,11,-19,1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.a,-13,1,14,-19,1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.a,-21,3,24,-19,1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
7,35,68,35.68.a.a,-3,1,4,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,68,35.68.a.a,-22,0,22,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,68,35.68.a.a,-17,2,19,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,68,35.68.a.a,-9,1,10,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,68,35.68.a.a,-8,0,8,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.a,-15,1,16,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.a,-2,0,2,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.a,-11,0,11,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.a,-18,0,18,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.a,-5,1,6,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.a,-21,-1,20,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.a,-23,-1,22,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.a,-3,0,3,-8,-1,2:[1:3];3:[1:5];11:[1:4];13:[1:6];17:[1:1];19:[1:6];23:[1:5],1,2
7,35,68,35.68.a.a,-17,-1,16,-8,-1,2:[1:3];3:[1:5];11:[1:4];13:[1:6];17:[1:1];19:[1:6];23:[1:5],1,1
7,35,68,35.68.a.a,-22,-1,21,-8,-1,2:[1:3];3:[1:5];11:[1:4];13:[1:6];17:[1:1];19:[1:6];23:[1:5],1,1
7,35,68,35.68.a.a,-16,0,16,-8,-1,2:[1:3];3:[1:5];11:[1:4];13:[1:6];17:[1:1];19:[1:6];23:[1:5],1,1
7,35,68,35.68.a.a,-9,-1,8,-8,-1,2:[1:3];3:[1:5];11:[1:4];13:[1:6];17:[1:1];19:[1:6];23:[1:5],1,1
7,35,68,35.68.a.a,-10,-1,9,-8,-1,2:[1:3];3:[1:5];11:[1:4];13:[1:6];17:[1:1];19:[1:6];23:[1:5],1,1
7,35,68,35.68.a.a,-22,-1,21,-8,-1,2:[1:3];3:[1:5];11:[1:4];13:[1:6];17:[1:1];19:[1:6];23:[1:5],1,1
7,35,68,35.68.a.a,-12,0,12,-8,-1,2:[1:4];3:[1:4];11:[1:2];13:[1:0];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.a,-7,0,7,-8,-1,2:[1:4];3:[1:4];11:[1:2];13:[1:0];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.a,-20,0,20,-8,-1,2:[1:4];3:[1:4];11:[1:2];13:[1:0];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.a,-24,0,24,-8,-1,2:[1:4];3:[1:4];11:[1:2];13:[1:0];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.a,-20,1,21,-8,-1,2:[1:1:3];3:[1:6:3];11:[1:6:3];13:[1:5:2];17:[1:2:2];19:[1:1:6];23:[1:2:5],1,2
7,35,68,35.68.a.a,-24,1,25,-8,-1,2:[1:1:3];3:[1:6:3];11:[1:6:3];13:[1:5:2];17:[1:2:2];19:[1:1:6];23:[1:2:5],1,2
7,35,68,35.68.a.a,-14,1,15,-8,-1,2:[1:1:3];3:[1:6:3];11:[1:6:3];13:[1:5:2];17:[1:2:2];19:[1:1:6];23:[1:2:5],1,2
7,35,68,35.68.a.a,-6,2,8,-8,-1,2:[1:1:3];3:[1:6:3];11:[1:6:3];13:[1:5:2];17:[1:2:2];19:[1:1:6];23:[1:2:5],1,2
5,35,68,35.68.a.b,-21,3,24,-8,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,68,35.68.a.b,-4,2,6,-8,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,68,35.68.a.b,-18,1,19,-8,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,68,35.68.a.b,-10,1,11,-8,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,68,35.68.a.b,-13,1,14,-8,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,68,35.68.a.b,-10,1,11,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,68,35.68.a.b,-2,-1,1,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,68,35.68.a.b,-21,0,21,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,68,35.68.a.b,-13,0,13,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,68,35.68.a.b,-4,1,5,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,68,35.68.a.b,-18,0,18,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,68,35.68.a.b,-14,-1,13,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,68,35.68.a.b,-9,-1,8,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,68,35.68.a.b,-21,2,23,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,68,35.68.a.b,-5,0,5,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,68,35.68.a.b,-17,-1,16,-8,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,68,35.68.a.b,-11,2,13,-8,-1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,68,35.68.a.b,-20,0,20,-8,-1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,68,35.68.a.b,-1,1,2,-8,-1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,68,35.68.a.b,-22,0,22,-8,-1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,68,35.68.a.b,-8,-1,7,-8,-1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,68,35.68.a.b,-15,-1,14,-8,-1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
7,35,68,35.68.a.b,-20,1,21,-19,1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.b,-24,1,25,-19,1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.b,-6,2,8,-19,1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.b,-14,1,15,-19,1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.b,-15,1,16,-19,1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.b,-8,0,8,-19,1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.b,-23,0,23,-19,1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.b,-21,0,21,-19,1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.b,-11,0,11,-19,1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.b,-5,1,6,-19,1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.b,-2,1,3,-19,1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.b,-18,0,18,-19,1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.b,-24,0,24,-19,1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,2
7,35,68,35.68.a.b,-20,0,20,-19,1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,2
7,35,68,35.68.a.b,-6,1,7,-19,1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,1
7,35,68,35.68.a.b,-14,1,15,-19,1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,1
7,35,68,35.68.a.b,-7,0,7,-19,1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,1
7,35,68,35.68.a.b,-12,0,12,-19,1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,1
7,35,68,35.68.a.b,-1,0,1,-19,1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,1
7,35,68,35.68.a.b,-10,0,10,-19,1,2:[1:4];3:[1:3];11:[1:2];13:[1:0];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.b,-22,-1,21,-19,1,2:[1:4];3:[1:3];11:[1:2];13:[1:0];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.b,-16,1,17,-19,1,2:[1:4];3:[1:3];11:[1:2];13:[1:0];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.b,-3,0,3,-19,1,2:[1:4];3:[1:3];11:[1:2];13:[1:0];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,68,35.68.a.b,-3,1,4,-19,1,2:[1:1:3];3:[1:1:3];11:[1:6:3];13:[1:2:2];17:[1:5:2];19:[1:6:6];23:[1:2:5],1,2
7,35,68,35.68.a.b,-22,0,22,-19,1,2:[1:1:3];3:[1:1:3];11:[1:6:3];13:[1:2:2];17:[1:5:2];19:[1:6:6];23:[1:2:5],1,2
7,35,68,35.68.a.b,-9,1,10,-19,1,2:[1:1:3];3:[1:1:3];11:[1:6:3];13:[1:2:2];17:[1:5:2];19:[1:6:6];23:[1:2:5],1,2
7,35,68,35.68.a.b,-17,2,19,-19,1,2:[1:1:3];3:[1:1:3];11:[1:6:3];13:[1:2:2];17:[1:5:2];19:[1:6:6];23:[1:2:5],1,2
5,35,68,35.68.a.c,-2,0,2,-3,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.c,-20,0,20,-3,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.c,-22,0,22,-3,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.c,-8,-1,7,-3,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.c,-15,-1,14,-3,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.c,-11,2,13,-3,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,68,35.68.a.c,-11,3,14,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.c,-20,1,21,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.c,-1,2,3,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.c,-22,1,23,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.c,-15,0,15,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.c,-8,0,8,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,68,35.68.a.c,-3,1,4,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.c,-19,1,20,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.c,-11,3,14,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.c,-6,0,6,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.c,-16,0,16,-3,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,68,35.68.a.c,-18,-1,17,-3,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.c,-4,0,4,-3,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.c,-10,-1,9,-3,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.c,-13,-1,12,-3,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.c,-21,-1,20,-3,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,68,35.68.a.c,-2,-2,0,-3,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
7,35,68,35.68.a.c,-20,-1,19,-4,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.c,-24,-1,23,-4,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.c,-1,-1,0,-4,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.c,-6,0,6,-4,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.c,-14,-1,13,-4,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:5];17:[1:3];19:[1:2];23:[1:6],1,1
7,35,68,35.68.a.c,-15,1,16,-4,-1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.c,-8,0,8,-4,-1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.c,-23,0,23,-4,-1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.c,-21,0,21,-4,-1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.c,-11,0,11,-4,-1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.c,-5,1,6,-4,-1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.c,-2,1,3,-4,-1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.c,-18,0,18,-4,-1,2:[1:2];3:[1:3];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4],1,1
7,35,68,35.68.a.c,-24,0,24,-4,-1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,2
7,35,68,35.68.a.c,-20,0,20,-4,-1,2:[1:3];3:[1:2];11:[1:4];13:[1:1];17:[1:6];19:[1:1];23:[1:5],1,2
