p,k,Nnew,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
2,722,2,2.722.a.b,-83,-4,79,1,1,3:[1:0];5:[1:0],1,1
2,722,2,2.722.a.b,-125,-5,120,1,1,3:[1:0];5:[1:0],1,1
2,722,2,2.722.a.b,-18,-3,15,1,1,3:[1:0];5:[1:0],1,1
2,722,2,2.722.a.b,-93,-3,90,1,1,3:[1:0];5:[1:0],1,1
2,722,2,2.722.a.b,-51,-1,50,1,1,3:[1:0];5:[1:0],1,1
2,722,2,2.722.a.b,-116,-4,112,1,1,3:[1:0];5:[1:0],1,1
2,722,2,2.722.a.b,-27,-3,24,1,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-34,9,43,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-109,7,116,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-100,8,108,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-44,10,54,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-75,8,83,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-71,8,79,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-9,10,19,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-84,10,94,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-60,12,72,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-17,12,29,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-116,8,124,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-27,10,37,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-93,9,102,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-51,11,62,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-47,11,58,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-97,9,106,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-31,9,40,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-112,8,120,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-78,9,87,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-68,9,77,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-12,11,23,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-23,11,34,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-120,10,130,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-89,11,100,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-55,13,68,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-40,15,55,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-104,13,117,-7,1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.a,-73,13,86,-7,1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-11,3,14,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-69,1,70,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-77,1,78,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-46,3,49,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-98,1,99,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-111,0,111,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-32,2,34,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-95,2,97,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-49,4,53,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-114,1,115,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-29,3,32,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-15,5,20,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-62,5,67,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-82,3,85,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-89,3,92,5,-1,3:[1:0];5:[1:0],2,1
2,686,2,2.686.a.a,-55,5,60,5,-1,3:[1:0];5:[1:0],2,1
2,686,2,2.686.a.a,-120,2,122,5,-1,3:[1:0];5:[1:0],2,1
2,686,2,2.686.a.a,-23,3,26,5,-1,3:[1:0];5:[1:0],2,1
2,686,2,2.686.a.a,-73,4,77,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-40,6,46,5,-1,3:[1:0];5:[1:0],1,2
2,686,2,2.686.a.a,-104,4,108,5,-1,3:[1:0];5:[1:0],1,2
2,686,2,2.686.a.a,-73,2,75,5,-1,3:[1:0];5:[1:0],1,1
2,686,2,2.686.a.a,-7,2,9,5,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-34,1,35,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-109,-1,108,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-100,0,100,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-44,2,46,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-75,0,75,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-71,0,71,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-9,2,11,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-84,2,86,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-60,4,64,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-17,4,21,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-116,0,116,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-27,2,29,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-93,1,94,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-51,3,54,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-47,1,48,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-97,-1,96,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-31,-1,30,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-112,-2,110,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-78,-1,77,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-68,-1,67,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-12,1,13,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-23,-1,22,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-120,-2,118,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-89,-1,88,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-55,1,56,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-40,1,41,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-104,-1,103,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-7,-3,4,-3,-1,3:[1:0];5:[1:0],1,1
2,696,2,2.696.a.b,-73,-3,70,-3,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-89,4,93,5,-1,3:[1:0];5:[1:0],2,1
2,718,2,2.718.a.a,-55,6,61,5,-1,3:[1:0];5:[1:0],2,1
2,718,2,2.718.a.a,-120,3,123,5,-1,3:[1:0];5:[1:0],2,1
2,718,2,2.718.a.a,-23,4,27,5,-1,3:[1:0];5:[1:0],2,1
2,718,2,2.718.a.a,-73,4,77,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-38,4,42,5,-1,3:[1:0];5:[1:0],1,2
2,718,2,2.718.a.a,-105,2,107,5,-1,3:[1:0];5:[1:0],1,2
2,718,2,2.718.a.a,-73,2,75,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-7,2,9,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-65,1,66,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-81,1,82,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-127,0,127,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-16,2,18,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-49,4,53,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-95,2,97,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-29,2,31,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-114,1,115,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-11,5,16,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-77,3,80,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-69,3,72,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-98,3,101,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-46,5,51,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-32,3,35,5,-1,3:[1:0];5:[1:0],1,1
2,718,2,2.718.a.a,-111,2,113,5,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-34,9,43,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-109,8,117,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-100,9,109,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-44,11,55,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-71,9,80,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-75,9,84,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-9,11,20,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-125,6,131,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-18,8,26,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-63,7,70,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-83,7,90,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-51,10,61,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-93,8,101,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-116,7,123,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-27,8,35,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-78,11,89,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-68,11,79,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-12,13,25,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-112,10,122,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-31,11,42,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-47,13,60,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-97,11,108,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-73,13,86,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-105,11,116,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-38,13,51,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-55,14,69,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-89,12,101,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-23,12,35,-7,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.a,-120,11,131,-7,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-27,6,33,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-116,4,120,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-93,5,98,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-51,7,58,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-60,8,68,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-84,6,90,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-17,8,25,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-75,4,79,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-71,4,75,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-9,6,15,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-34,5,39,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-109,3,112,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-44,6,50,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-100,4,104,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-12,7,19,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-68,5,73,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-78,5,83,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-112,4,116,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-31,5,36,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-97,5,102,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-47,7,54,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-73,9,82,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-104,9,113,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-40,11,51,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-55,9,64,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-89,7,96,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-120,6,126,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.a,-23,7,30,5,-1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-27,-2,25,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-116,-4,112,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-93,-3,90,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-51,-1,50,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-60,0,60,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-84,-2,82,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-17,0,17,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-75,-4,71,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-71,-4,67,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-9,-2,7,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-34,-3,31,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-109,-5,104,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-44,-2,42,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-100,-4,96,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-12,-3,9,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-68,-5,63,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-78,-5,73,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-112,-6,106,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-31,-5,26,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-97,-5,92,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-47,-3,44,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-7,-7,0,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-73,-7,66,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-104,-5,99,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-40,-3,37,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-55,-3,52,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-89,-5,84,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-120,-6,114,1,1,3:[1:0];5:[1:0],1,1
2,690,2,2.690.a.b,-23,-5,18,1,1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-34,1,35,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-109,0,109,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-100,1,101,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-44,3,47,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-71,1,72,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-75,1,76,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-9,3,12,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-125,-2,123,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-18,0,18,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-63,-1,62,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-83,-1,82,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-51,2,53,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-93,0,93,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-116,-1,115,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-27,0,27,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-78,1,79,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-68,1,69,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-12,3,15,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-112,0,112,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-31,1,32,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-47,3,50,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-97,1,98,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-73,-3,70,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-7,-3,4,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-105,-3,102,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-38,-1,37,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-55,2,57,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-89,0,89,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-23,0,23,-3,-1,3:[1:0];5:[1:0],1,1
2,720,2,2.720.a.b,-120,-1,119,-3,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-63,3,66,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-83,3,86,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-125,2,127,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-18,4,22,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-51,6,57,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-93,4,97,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-27,4,31,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-116,3,119,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-100,5,105,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-44,7,51,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-34,5,39,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-109,4,113,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-71,5,76,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-75,5,80,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-9,7,16,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-97,7,104,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-47,9,56,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-31,7,38,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-112,6,118,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-12,9,21,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-68,7,75,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-78,7,85,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-120,7,127,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-23,8,31,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-89,8,97,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-55,10,65,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-73,9,82,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-38,9,47,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.a,-105,7,112,5,-1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-63,-5,58,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-83,-5,78,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-125,-6,119,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-18,-4,14,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-51,-2,49,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-93,-4,89,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-27,-4,23,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-116,-5,111,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-100,-3,97,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-44,-1,43,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-34,-3,31,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-109,-4,105,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-71,-3,68,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-75,-3,72,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-9,-1,8,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-97,-3,94,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-47,-1,46,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-31,-3,28,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-112,-4,108,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-12,-1,11,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-68,-3,65,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-78,-3,75,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-120,-5,115,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-23,-4,19,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-89,-4,85,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-55,-2,53,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-73,-7,66,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-7,-7,0,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-38,-5,33,1,1,3:[1:0];5:[1:0],1,1
2,714,2,2.714.a.b,-105,-7,98,1,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-55,12,67,-7,1,3:[1:0];5:[1:0],2,1
2,724,2,2.724.a.b,-89,10,99,-7,1,3:[1:0];5:[1:0],2,1
2,724,2,2.724.a.b,-23,10,33,-7,1,3:[1:0];5:[1:0],2,1
2,724,2,2.724.a.b,-120,9,129,-7,1,3:[1:0];5:[1:0],2,1
2,724,2,2.724.a.b,-73,10,83,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-38,10,48,-7,1,3:[1:0];5:[1:0],1,2
2,724,2,2.724.a.b,-105,8,113,-7,1,3:[1:0];5:[1:0],1,2
2,724,2,2.724.a.b,-73,8,81,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-7,8,15,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-77,9,86,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-69,9,78,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-11,11,22,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-46,11,57,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-98,9,107,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-32,9,41,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-111,8,119,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-81,7,88,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-65,7,72,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-127,6,133,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-16,8,24,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-114,7,121,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-29,8,37,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-95,8,103,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.b,-49,10,59,-7,1,3:[1:0];5:[1:0],1,1
2,724,2,2.724.a.a,-55,6,61,-3,-1,3:[1:0];5:[1:0],2,1
2,724,2,2.724.a.a,-89,4,93,-3,-1,3:[1:0];5:[1:0],2,1
2,724,2,2.724.a.a,-23,4,27,-3,-1,3:[1:0];5:[1:0],2,1
2,724,2,2.724.a.a,-120,3,123,-3,-1,3:[1:0];5:[1:0],2,1
2,724,2,2.724.a.a,-7,2,9,-3,-1,3:[1:0];5:[1:0],1,1
