p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
3,240,6,6.240.a.a,-7,-1,-27,-2,25,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.a,-7,-1,-35,-2,33,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.a,-7,-1,-5,0,5,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.a,-7,-1,-55,0,55,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.a,-7,-1,-59,0,59,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.a,-7,-1,-17,1,18,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.a,-7,-1,-43,0,43,5:[1:0];7:[1:1],1,1
2,278,6,6.278.a.d,1,1,-18,-1,17,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-27,-1,26,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-51,-3,48,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-11,0,11,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-35,1,36,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-41,1,42,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-22,-2,20,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-6,-6,0,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-38,-3,35,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-15,-2,13,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-48,-5,43,5:[1:0],1,1
2,278,6,6.278.a.d,1,1,-30,-3,27,5:[1:0],1,1
3,278,6,6.278.a.d,5,-1,-13,3,16,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-47,2,49,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-69,3,72,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-9,3,12,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-65,3,68,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-51,2,53,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-28,1,29,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-33,1,34,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-39,0,39,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-22,0,22,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-59,-1,58,5:[1:0];7:[1:1],1,1
3,278,6,6.278.a.d,5,-1,-4,-1,3,5:[1:0];7:[1:1],1,1
2,240,6,6.240.a.d,-7,1,-11,1,12,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-41,2,43,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-35,2,37,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-18,2,20,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-27,3,30,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-22,-1,21,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-5,-1,4,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-38,-1,37,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-44,-2,42,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-32,-2,30,5:[1:0],1,1
2,240,6,6.240.a.d,-7,1,-14,-3,11,5:[1:0],1,1
3,240,6,6.240.a.d,-11,1,-20,0,20,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-40,-2,38,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-4,-2,2,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-57,-1,56,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-33,-2,31,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-29,-2,27,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-53,0,53,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-61,0,61,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-7,0,7,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-15,1,16,5:[1:0];7:[1:1],1,1
3,240,6,6.240.a.d,-11,1,-45,0,45,5:[1:0];7:[1:1],1,1
2,252,6,6.252.a.a,-23,1,-14,7,21,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-32,8,40,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-44,8,52,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-38,11,49,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-22,9,31,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-36,6,42,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-40,6,46,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-10,5,15,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-20,6,26,5:[1:0],1,1
2,252,6,6.252.a.a,-23,1,-24,6,30,5:[1:0],1,1
3,252,6,6.252.a.a,-19,-1,-51,0,51,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-65,0,65,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-9,0,9,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-46,-1,45,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-14,0,14,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-30,-2,28,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-32,-2,30,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-57,1,58,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-22,-2,20,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.a,-19,-1,-39,-3,36,5:[1:0];7:[1:1],1,1
2,282,6,6.282.a.a,17,1,-38,17,55,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-22,16,38,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-30,13,43,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-48,11,59,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-15,14,29,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-51,11,62,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-27,13,40,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-18,13,31,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-11,14,25,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-41,15,56,5:[1:0],1,1
2,282,6,6.282.a.a,17,1,-35,15,50,5:[1:0],1,1
3,282,6,6.282.a.a,13,1,-29,8,37,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-31,8,39,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-15,6,21,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-46,6,52,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-70,7,77,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-51,7,58,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-9,8,17,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-65,8,73,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-39,7,46,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-22,7,29,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.a,13,1,-59,8,67,5:[1:0];7:[1:1],1,1
2,282,6,6.282.a.d,1,1,-17,0,17,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-50,-2,48,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-28,0,28,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-42,2,44,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-34,2,36,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-12,1,13,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-38,0,38,5:[1:0],1,2
2,282,6,6.282.a.d,1,1,-5,0,5,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-20,-1,19,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-25,-1,24,5:[1:0],1,1
2,282,6,6.282.a.d,1,1,-53,-3,50,5:[1:0],1,1
3,282,6,6.282.a.d,5,-1,-29,2,31,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-31,2,33,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-15,0,15,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-46,0,46,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-70,1,71,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-51,1,52,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-9,2,11,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-65,2,67,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-39,-1,38,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-22,-1,21,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-59,-2,57,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.d,5,-1,-4,-2,2,5:[1:0];7:[1:1],1,1
2,252,6,6.252.a.d,-7,1,-44,-1,43,5:[1:0],1,2
2,252,6,6.252.a.d,-7,1,-32,-1,31,5:[1:0],1,2
2,252,6,6.252.a.d,-7,1,-14,-2,12,5:[1:0],1,2
2,252,6,6.252.a.d,-7,1,-22,-2,20,5:[1:0],1,2
2,252,6,6.252.a.d,-7,1,-8,-3,5,5:[1:0],1,1
2,252,6,6.252.a.d,-7,1,-38,-2,36,5:[1:0],1,2
3,252,6,6.252.a.d,-11,1,-51,2,53,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-65,2,67,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-9,2,11,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-46,1,47,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-14,2,16,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-30,0,30,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-32,0,32,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-4,-2,2,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-57,-1,56,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-22,-2,20,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.d,-11,1,-39,-3,36,5:[1:0];7:[1:1],1,1
2,282,6,6.282.a.c,5,-1,-38,3,41,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-6,0,6,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-22,4,26,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-30,3,33,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-48,1,49,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-15,4,19,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-51,3,54,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-27,5,32,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-18,5,23,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-11,6,17,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-41,7,48,5:[1:0],1,1
2,282,6,6.282.a.c,5,-1,-35,7,42,5:[1:0],1,1
3,282,6,6.282.a.c,1,1,-30,1,31,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-49,0,49,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-11,1,12,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-67,1,68,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-42,-3,39,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-74,-2,72,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-19,-3,16,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-3,-1,2,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-60,-3,57,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-58,-3,55,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-37,-3,34,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.c,1,1,-24,-3,21,5:[1:0];7:[1:1],1,1
2,248,6,6.248.a.b,-19,-1,-40,-2,38,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-36,-2,34,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-10,-3,7,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-24,-2,22,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-20,-2,18,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-38,5,43,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-22,3,25,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-44,2,46,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-32,2,34,5:[1:0],1,1
2,248,6,6.248.a.b,-19,-1,-14,1,15,5:[1:0],1,1
3,248,6,6.248.a.b,-23,1,-27,0,27,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-35,0,35,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-59,2,61,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-5,2,7,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-55,2,57,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-43,0,43,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-17,2,19,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-31,2,33,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-12,5,17,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.b,-23,1,-48,5,53,5:[1:0];7:[1:1],1,1
2,248,6,6.248.a.a,-11,-1,-34,-1,33,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-42,-1,41,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-12,-2,10,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-28,0,28,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-17,-1,16,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-23,-2,21,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-21,-2,19,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-37,-2,35,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-39,-2,37,5:[1:0],1,1
2,248,6,6.248.a.a,-11,-1,-9,-3,6,5:[1:0],1,1
3,248,6,6.248.a.a,-7,-1,-27,-2,25,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-35,-2,33,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-59,0,59,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-5,0,5,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-55,0,55,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-43,-2,41,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-17,0,17,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-31,0,31,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-12,3,15,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.a,-7,-1,-48,3,51,5:[1:0];7:[1:1],1,1
2,248,6,6.248.a.d,-7,1,-40,-2,38,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-36,-2,34,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-10,-3,7,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-24,-2,22,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-20,-2,18,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-38,-1,37,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-5,-1,4,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-22,-1,21,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-44,0,44,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-32,0,32,5:[1:0],1,1
2,248,6,6.248.a.d,-7,1,-14,-1,13,5:[1:0],1,1
3,248,6,6.248.a.d,-11,1,-4,-1,3,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-57,0,57,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-40,-1,39,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-20,1,21,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-29,-2,27,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-33,-2,31,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-53,1,54,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-61,1,62,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-7,1,8,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-45,-1,44,5:[1:0];7:[1:1],1,1
3,248,6,6.248.a.d,-11,1,-15,0,15,5:[1:0];7:[1:1],1,1
2,282,6,6.282.a.b,13,-1,-17,6,23,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-50,4,54,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-28,6,34,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-42,8,50,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-34,8,42,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-12,7,19,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-38,6,44,5:[1:0],1,2
2,282,6,6.282.a.b,13,-1,-4,7,11,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-20,5,25,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-25,5,30,5:[1:0],1,1
2,282,6,6.282.a.b,13,-1,-53,3,56,5:[1:0],1,1
3,282,6,6.282.a.b,17,-1,-30,3,33,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-49,2,51,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-11,3,14,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-67,3,70,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-42,-1,41,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-74,0,74,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-19,-1,18,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-4,0,4,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-60,-1,59,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-58,-1,57,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-37,-1,36,5:[1:0];7:[1:1],1,1
3,282,6,6.282.a.b,17,-1,-24,-1,23,5:[1:0];7:[1:1],1,1
2,252,6,6.252.a.c,-19,-1,-44,-1,43,5:[1:0],1,2
2,252,6,6.252.a.c,-19,-1,-32,-1,31,5:[1:0],1,2
2,252,6,6.252.a.c,-19,-1,-14,-2,12,5:[1:0],1,2
2,252,6,6.252.a.c,-19,-1,-22,-2,20,5:[1:0],1,2
2,252,6,6.252.a.c,-19,-1,-8,-3,5,5:[1:0],1,1
2,252,6,6.252.a.c,-19,-1,-38,-2,36,5:[1:0],1,2
3,252,6,6.252.a.c,-23,1,-42,0,42,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-18,2,20,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-24,0,24,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-37,-1,36,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-56,2,58,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-58,2,60,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-4,2,6,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-67,3,70,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-11,3,14,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-49,3,52,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.c,-23,1,-31,0,31,5:[1:0];7:[1:1],1,1
2,260,6,6.260.a.a,-23,1,-10,10,20,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-36,11,47,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-40,11,51,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-24,11,35,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-20,11,31,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-32,12,44,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-44,12,56,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-14,11,25,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-22,12,34,5:[1:0],1,1
2,260,6,6.260.a.a,-23,1,-38,13,51,5:[1:0],1,1
3,260,6,6.260.a.a,-19,-1,-57,4,61,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-39,1,40,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-22,1,23,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-46,0,46,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-14,1,15,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-30,-1,29,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-32,-1,31,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-9,0,9,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-51,-1,50,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.a,-19,-1,-65,0,65,5:[1:0];7:[1:1],1,1
2,252,6,6.252.a.b,-11,-1,-14,-3,11,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-32,-2,30,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-44,-2,42,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-5,-3,2,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-38,-3,35,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-22,-3,19,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-36,-2,34,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-40,-2,38,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-10,-3,7,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-20,-2,18,5:[1:0],1,1
2,252,6,6.252.a.b,-11,-1,-24,-2,22,5:[1:0],1,1
3,252,6,6.252.a.b,-7,-1,-42,-2,40,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-18,0,18,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-24,-2,22,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-37,-3,34,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-56,0,56,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-58,0,58,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-3,1,4,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-67,1,68,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-11,1,12,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-49,1,50,5:[1:0];7:[1:1],1,1
3,252,6,6.252.a.b,-7,-1,-31,-2,29,5:[1:0];7:[1:1],1,1
2,260,6,6.260.a.d,-7,1,-28,1,29,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-50,-1,49,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-17,1,18,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-34,3,37,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-42,3,45,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-12,2,14,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-21,3,24,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-23,3,26,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-37,3,40,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-39,3,42,5:[1:0],1,1
2,260,6,6.260.a.d,-7,1,-9,2,11,5:[1:0],1,1
3,260,6,6.260.a.d,-11,1,-57,0,57,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-4,-1,3,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-39,-1,38,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-22,-1,21,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-46,0,46,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-14,1,15,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-30,-1,29,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-32,-1,31,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-9,0,9,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-51,-1,50,5:[1:0];7:[1:1],1,1
3,260,6,6.260.a.d,-11,1,-65,0,65,5:[1:0];7:[1:1],1,1
2,298,6,6.298.a.c,17,1,-23,15,38,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-55,13,68,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-38,17,55,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-30,14,44,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-48,12,60,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-15,15,30,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-7,14,21,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-39,15,54,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-37,15,52,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-19,14,33,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-26,13,39,5:[1:0],1,1
2,298,6,6.298.a.c,17,1,-52,11,63,5:[1:0],1,1
3,298,6,6.298.a.c,13,1,-43,6,49,5:[1:0];7:[1:1],1,1
3,298,6,6.298.a.c,13,1,-18,6,24,5:[1:0];7:[1:1],1,1
3,298,6,6.298.a.c,13,1,-73,7,80,5:[1:0];7:[1:1],1,1
