p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
13,13,160,13.160.a.b,-13,0,13,-7,-1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,160,13.160.a.b,-25,1,26,-7,-1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,160,13.160.a.b,-2,2,4,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-11,2,13,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-35,2,37,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-26,2,28,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-48,1,49,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-38,1,39,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-62,1,63,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-14,1,15,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-23,1,24,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-60,1,61,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-50,1,51,-7,-1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,160,13.160.a.b,-22,0,22,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-59,1,60,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-39,0,39,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-51,1,52,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-27,1,28,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-9,1,10,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-15,1,16,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-63,1,64,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-3,1,4,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-46,0,46,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,160,13.160.a.b,-34,1,35,-7,-1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,166,13.166.a.a,-67,-1,66,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,166,13.166.a.a,-6,1,7,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,166,13.166.a.a,-43,-1,42,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-55,1,56,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-18,0,18,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-31,1,32,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-30,1,31,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-19,0,19,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-55,1,56,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-43,-1,42,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-39,1,40,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-46,1,47,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-34,2,36,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-22,1,23,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-58,2,60,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-14,1,15,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-63,1,64,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-2,1,3,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-27,2,29,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-51,2,53,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-10,1,11,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-70,1,71,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,166,13.166.a.a,-67,0,67,5,-1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,166,13.166.a.a,-55,2,57,5,-1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,166,13.166.a.a,-6,2,8,5,-1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,166,13.166.a.a,-31,2,33,5,-1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,166,13.166.a.a,-43,0,43,5,-1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,166,13.166.a.a,-18,2,20,5,-1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,166,13.166.a.a,-5,2,7,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-32,2,34,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-41,1,42,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-8,2,10,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-17,1,18,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-68,0,68,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-54,2,56,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-44,1,45,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-66,0,66,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-56,2,58,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-20,1,21,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-29,2,31,5,-1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,166,13.166.a.a,-38,0,38,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-47,0,47,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-50,1,51,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-59,1,60,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-13,1,14,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-23,1,24,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-35,1,36,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-25,1,26,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-11,1,12,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-1,1,2,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-71,0,71,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-62,0,62,5,-1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,166,13.166.a.a,-61,2,63,5,-1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,166,13.166.a.a,-36,2,38,5,-1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,166,13.166.a.a,-48,2,50,5,-1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,166,13.166.a.a,-24,2,26,5,-1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,166,13.166.a.a,-12,2,14,5,-1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,166,13.166.a.a,-40,0,40,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-9,1,10,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-69,-1,68,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-28,1,29,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-52,1,53,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-3,1,4,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-16,0,16,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-65,-1,64,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-57,1,58,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-21,0,21,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-45,0,45,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-33,1,34,5,-1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,166,13.166.a.a,-12,1,13,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,166,13.166.a.a,-36,1,37,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-60,1,61,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-24,1,25,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-1,0,1,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-49,1,50,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-48,0,48,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-24,1,25,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-61,0,61,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,166,13.166.a.a,-36,1,37,5,-1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-64,-1,63,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-14,1,15,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-70,-1,69,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-10,1,11,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-26,1,27,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-51,1,52,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-39,0,39,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-58,1,59,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-22,1,23,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-34,1,35,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-46,0,46,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-2,1,3,-3,1,2:[1:3];3:[1:1];5:[1:4];7:[1:2];11:[1:4],1,1
13,13,172,13.172.a.a,-47,1,48,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-37,1,38,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-25,1,26,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-35,1,36,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-11,1,12,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-1,1,2,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-50,1,51,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-59,1,60,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-23,1,24,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-13,1,14,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-62,0,62,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-71,0,71,-3,1,2:[1:4];3:[1:11];5:[1:4];7:[1:7];11:[1:7],1,1
13,13,172,13.172.a.a,-24,1,25,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,172,13.172.a.a,-48,1,49,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,172,13.172.a.a,-36,1,37,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,172,13.172.a.a,-12,1,13,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,172,13.172.a.a,-60,1,61,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-72,0,72,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-1,0,1,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-74,1,75,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-61,0,61,-3,1,2:[1:5];3:[1:7];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-43,0,43,-3,1,2:[1:6];3:[1:1];5:[1:4];7:[1:4];11:[1:2],1,1
13,13,172,13.172.a.a,-55,2,57,-3,1,2:[1:6];3:[1:1];5:[1:4];7:[1:4];11:[1:2],1,1
13,13,172,13.172.a.a,-6,1,7,-3,1,2:[1:6];3:[1:1];5:[1:4];7:[1:4];11:[1:2],1,1
13,13,172,13.172.a.a,-19,0,19,-3,1,2:[1:6];3:[1:1];5:[1:4];7:[1:4];11:[1:2],1,1
13,13,172,13.172.a.a,-67,0,67,-3,1,2:[1:6];3:[1:1];5:[1:4];7:[1:4];11:[1:2],1,1
13,13,172,13.172.a.a,-31,2,33,-3,1,2:[1:6];3:[1:1];5:[1:4];7:[1:4];11:[1:2],1,1
13,13,172,13.172.a.a,-36,5,41,-3,1,2:[1:7];3:[1:1];5:[1:9];7:[1:9];11:[1:11],1,1
13,13,172,13.172.a.a,-48,5,53,-3,1,2:[1:7];3:[1:1];5:[1:9];7:[1:9];11:[1:11],1,1
13,13,172,13.172.a.a,-12,5,17,-3,1,2:[1:7];3:[1:1];5:[1:9];7:[1:9];11:[1:11],1,1
13,13,172,13.172.a.a,-60,5,65,-3,1,2:[1:7];3:[1:1];5:[1:9];7:[1:9];11:[1:11],1,1
13,13,172,13.172.a.a,-74,5,79,-3,1,2:[1:7];3:[1:1];5:[1:9];7:[1:9];11:[1:11],1,1
13,13,172,13.172.a.a,-24,5,29,-3,1,2:[1:7];3:[1:1];5:[1:9];7:[1:9];11:[1:11],1,1
13,13,172,13.172.a.a,-55,2,57,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,172,13.172.a.a,-31,2,33,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,172,13.172.a.a,-67,0,67,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,172,13.172.a.a,-43,0,43,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,172,13.172.a.a,-18,0,18,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-6,1,7,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-7,1,8,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-19,0,19,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,172,13.172.a.a,-8,1,9,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-17,0,17,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-4,1,5,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-66,-1,65,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-56,1,57,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-20,0,20,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-29,1,30,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-68,-1,67,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-54,1,55,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-44,-1,43,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-32,1,33,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-42,-1,41,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,172,13.172.a.a,-69,0,69,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-9,1,10,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-65,0,65,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-15,1,16,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-3,1,4,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-45,0,45,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-33,1,34,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-57,2,59,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-21,1,22,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-40,0,40,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-53,2,55,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,172,13.172.a.a,-28,1,29,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,170,13.170.a.a,-47,1,48,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-37,1,38,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-1,1,2,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-11,1,12,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-23,1,24,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-13,1,14,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-63,-1,62,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-71,-1,70,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-25,1,26,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-35,1,36,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-59,1,60,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-49,1,50,5,-1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,170,13.170.a.a,-19,0,19,5,-1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,170,13.170.a.a,-31,2,33,5,-1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,170,13.170.a.a,-7,2,9,5,-1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,170,13.170.a.a,-67,0,67,5,-1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,170,13.170.a.a,-43,0,43,5,-1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,170,13.170.a.a,-55,2,57,5,-1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,170,13.170.a.a,-31,1,32,5,-1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,170,13.170.a.a,-55,1,56,5,-1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,170,13.170.a.a,-43,-1,42,5,-1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,170,13.170.a.a,-19,-1,18,5,-1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,170,13.170.a.a,-67,-1,66,5,-1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,170,13.170.a.a,-5,0,5,5,-1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,170,13.170.a.a,-7,0,7,5,-1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,170,13.170.a.a,-15,1,16,5,-1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,170,13.170.a.a,-65,-1,64,5,-1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,170,13.170.a.a,-33,1,34,5,-1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,170,13.170.a.a,-45,-1,44,5,-1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,170,13.170.a.a,-57,1,58,5,-1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,170,13.170.a.a,-21,1,22,5,-1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,170,13.170.a.a,-27,1,28,5,-1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,170,13.170.a.a,-53,1,54,5,-1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
